,bhk,locality,area,price
18399,1,Mohan Suburbia,750,31.5
18401,3,Mohan Suburbia,1250,59.0
18403,3,Mohan Suburbia,1250,59.0
18404,1,Mohan Suburbia,720,35.0
18405,2,Mohan Suburbia,936,45.0
18408,1,Mohan Suburbia,720,31.0
18409,1,Monarch Cosmos Orchid,390,63.0
18410,1,Monarch Cosmos Orchid,390,63.0
18411,1,Monarch Cosmos Orchid,390,63.0
18412,1,Monarch Cosmos Orchid,390,63.0
18413,1,Monarch Kitkat,595,1.1
18414,1,Monarch Kitkat,595,1.1
18415,1,Monarch Kitkat,560,1.13
18418,1,Monarch Kitkat,772,1.3
18419,1,Monarch Kitkat,772,1.25
18420,1,Monarch Kitkat,726,1.17
18421,1,Monarch Kitkat,726,1.15
18422,1,Monarch Kitkat,726,1.17
18424,2,Moraj Riverside Park,800,62.0
18425,2,Moraj Riverside Park,850,64.0
18426,2,Moraj Riverside Park,950,80.0
18427,2,Moraj Riverside Park,800,63.0
18428,2,Moraj Riverside Park,1084,92.0
18429,2,Moraj Riverside Park,1080,92.0
18430,2,Moraj Riverside Park,761,65.0
18431,2,Moraj Riverside Park,761,65.0
18432,2,Moreshwar 19 East,1165,1.76
18433,3,Moreshwar 19 East,1490,2.31
18434,4,Moreshwar 19 East,3700,5.38
18435,2,Moreshwar 19 East,1165,1.76
18436,3,Moreshwar 19 East,1490,2.31
18437,2,Moreshwar 19 East,1235,1.86
18438,2,Moreshwar 19 East,1160,1.7
18439,2,Moreshwar 19 East,1200,1.75
18440,3,Moreshwar 19 East,1485,2.08
18441,1,Ms Shri Venkatesh Silver Spring,936,91.27
18442,1,Ms Shri Venkatesh Silver Spring,929,87.26
18443,1,Ms Shri Venkatesh Silver Spring,929,86.25
18444,1,Ms Shri Venkatesh Silver Spring,929,87.2
18445,1,Ms Shri Venkatesh Silver Spring,929,87.28
18446,1,Ms Shri Venkatesh Silver Spring,936,91.33
18447,1,Ms Shri Venkatesh Silver Spring,929,87.25
18448,1,Ms Shri Venkatesh Silver Spring,936,90.31
18449,1,Ms Shri Venkatesh Silver Spring,929,86.21
18450,1,Ms Shri Venkatesh Silver Spring,929,86.28
18451,1,Ms Shri Venkatesh Silver Spring,936,91.35
18452,1,Ms Shri Venkatesh Silver Spring,929,87.3
18453,1,Ms Shri Venkatesh Silver Spring,936,90.75
18454,1,Ms Shri Venkatesh Silver Spring,929,85.8
18455,1,Ms Shri Venkatesh Silver Spring,929,86.25
18456,1,Ms Shri Venkatesh Silver Spring,735,80.11
18457,1,Ms Shri Venkatesh Silver Spring,770,84.0
18458,1,Ms Shri Venkatesh Silver Spring,735,80.85
18459,1,Ms Shri Venkatesh Silver Spring,770,84.51
18460,1,Ms Shri Venkatesh Silver Spring,770,83.11
18461,1,Ms Shri Venkatesh Silver Spring,735,81.11
18462,1,Ms Shri Venkatesh Silver Spring,770,84.6
18463,1,Ms Shri Venkatesh Silver Spring,770,84.6
18464,1,Ms Shri Venkatesh Silver Spring,735,80.0
18465,1,Ms Shri Venkatesh Silver Spring,735,80.3
18466,1,Ms Shri Venkatesh Silver Spring,770,84.0
18467,3,N Rose Northern Heights,1106,2.6
18468,3,N Rose Northern Heights,1106,2.65
18469,2,N Rose Northern Heights,656,1.46
18471,2,N Rose Northern Heights,706,1.56
18472,2,N Rose Northern Heights,798,1.76
18473,2,N Rose Northern Heights,656,1.58
18474,3,N Rose Northern Heights,1106,2.6
18475,2,N Rose Northern Heights,706,1.69
18476,2,N Rose Northern Heights,798,1.9
18477,2,N Rose Northern Heights,656,1.58
18478,3,N Rose Northern Heights,1106,2.6
18479,2,N Rose Northern Heights,706,1.69
18480,2,N Rose Northern Heights,798,1.9
18481,2,N Rose Northern Heights,800,1.7
18482,2,N Rose Northern Heights,800,1.58
18483,2,N Rose Northern Heights,800,1.59
18484,2,N Rose Northern Heights,800,1.58
18485,2,N Rose Northern Heights,800,1.5
18486,2,N Rose Northern Heights,915,2.0
18487,2,N Rose Northern Heights,656,1.46
18489,2,N Rose Northern Heights,706,1.56
18490,2,N Rose Northern Heights,798,1.76
18491,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1380,2.79
18492,2,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,710,1.45
18493,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1307,3.24
18494,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1307,3.24
18495,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1307,3.24
18496,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1160,2.79
18497,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1160,2.79
18498,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1307,3.24
18499,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1307,3.24
18500,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1160,2.79
18501,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1160,2.79
18502,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1134,2.89
18503,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1134,2.89
18504,4,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1672,4.3
18505,4,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1672,4.3
18506,2,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,830,1.89
18507,2,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,830,1.89
18508,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1160,2.79
18509,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1160,2.79
18510,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1307,3.24
18511,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1307,3.24
18512,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1160,2.79
18513,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1160,2.79
18514,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1134,2.89
18515,3,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1134,2.89
18516,4,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1672,4.3
18517,4,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1672,4.3
18518,2,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,830,1.89
18519,2,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,830,1.89
18520,2,NARANG REALTY And WADHWA GROUP Courtyard,1000,1.65
18521,3,NARANG REALTY And WADHWA GROUP Courtyard,1800,3.27
18522,3,NARANG REALTY And WADHWA GROUP Courtyard,1800,3.35
18523,2,NARANG REALTY And WADHWA GROUP Courtyard,700,1.39
18524,2,NARANG REALTY And WADHWA GROUP Courtyard,750,1.35
18525,2,NARANG REALTY And WADHWA GROUP Courtyard,1000,1.85
18526,2,NARANG REALTY And WADHWA GROUP Courtyard,1219,1.75
18527,3,NARANG REALTY And WADHWA GROUP Courtyard,1530,2.88
18528,2,NARANG REALTY And WADHWA GROUP Courtyard,1120,1.89
18529,5,NARANG REALTY And WADHWA GROUP Courtyard,3500,7.25
18530,3,NARANG REALTY And WADHWA GROUP Courtyard,1268,2.56
18531,4,NARANG REALTY And WADHWA GROUP Courtyard,1600,2.8
18532,3,NARANG REALTY And WADHWA GROUP Courtyard,1650,2.89
18533,3,NARANG REALTY And WADHWA GROUP Courtyard,1600,3.3
18538,3,NARANG REALTY And WADHWA GROUP Courtyard,1400,2.8
18539,3,NARANG REALTY And WADHWA GROUP Courtyard,1400,2.9
18540,3,NARANG REALTY And WADHWA GROUP Courtyard,1600,3.1
18541,3,NARANG REALTY And WADHWA GROUP Courtyard,1600,3.15
18542,2,NARANG REALTY And WADHWA GROUP Courtyard,1050,1.8
18543,2,NARANG REALTY And WADHWA GROUP Courtyard,720,1.3
18544,2,NARANG REALTY And WADHWA GROUP Courtyard,810,1.2
18545,2,NARANG REALTY And WADHWA GROUP Courtyard,840,1.2
18547,2,NARANG REALTY And WADHWA GROUP Courtyard,1236,1.94
18548,2,NARANG REALTY And WADHWA GROUP Courtyard,1236,1.88
18549,3,NARANG REALTY And WADHWA GROUP Courtyard,1750,3.21
18553,3,NARANG REALTY And WADHWA GROUP Courtyard,1285,2.65
18558,3,NARANG REALTY And WADHWA GROUP Courtyard,1285,2.65
18561,3,NARANG REALTY And WADHWA GROUP Courtyard,1285,2.65
18564,3,NARANG REALTY And WADHWA GROUP Courtyard,1350,2.75
18565,3,NARANG REALTY And WADHWA GROUP Courtyard,1650,2.75
18566,3,NARANG REALTY And WADHWA GROUP Courtyard,1650,2.75
18567,3,NARANG REALTY And WADHWA GROUP Courtyard,1650,2.75
18568,3,NARANG REALTY And WADHWA GROUP Courtyard,1650,2.75
18569,3,NARANG REALTY And WADHWA GROUP Courtyard,1650,2.75
18570,3,NARANG REALTY And WADHWA GROUP Courtyard,1650,2.75
18571,3,NARANG REALTY And WADHWA GROUP Courtyard,1650,2.75
18574,2,NMS One 27,658,1.34
18575,2,NMS One 27,658,1.34
18576,2,NMS One 27,658,1.34
18577,2,NMS One 27,658,1.34
18578,2,NMS One 27,900,1.1
18579,2,NMS One 27,1200,1.19
18580,2,Nahar Amaryllis Towers,724,1.62
18581,1,Nahar Amaryllis Towers,475,1.09
18582,3,Nahar Amaryllis Towers,1053,2.3
18583,2,Nahar Amaryllis Towers,800,1.62
18584,2,Nahar Amaryllis Towers,715,1.59
18585,1,Nahar Amaryllis Towers,465,1.0
18586,2,Nahar Amaryllis Towers,715,1.59
18587,2,Nahar Amaryllis Towers,715,1.59
18588,1,Nahar Amaryllis Towers,465,1.0
18589,3,Nahar Amaryllis Towers,1057,2.38
18590,3,Nahar Amaryllis Towers,1049,2.38
18591,3,Nahar Amaryllis Towers,1049,2.38
18592,3,Nahar Amrit Shakti,1545,3.15
18593,2,Nahar Amrit Shakti,900,1.6
18594,2,Nahar Amrit Shakti,1600,2.85
18595,2,Nahar Amrit Shakti,810,1.67
18596,2,Nahar Amrit Shakti,970,1.82
18597,2,Nahar Amrit Shakti,1050,1.95
18598,2,Nahar Amrit Shakti,1100,2.16
18599,2,Nahar Amrit Shakti,1120,2.3
18600,2,Nahar Amrit Shakti,1120,2.3
18601,2,Nahar Amrit Shakti,1120,2.3
18602,2,Nahar Amrit Shakti,970,1.85
18603,3,Nahar Amrit Shakti,1313,2.7
18604,3,Nahar Amrit Shakti,1313,2.72
18605,3,Nahar Amrit Shakti,1545,3.05
18607,2,Nahar Amrit Shakti,970,2.01
18608,2,Nahar Amrit Shakti,970,2.02
18609,2,Nahar Amrit Shakti,970,2.01
18610,2,Nahar Amrit Shakti,970,2.01
18611,2,Nahar Amrit Shakti,970,2.02
18612,2,Nahar Amrit Shakti,970,1.89
18613,2,Nahar Amrit Shakti,970,1.9
18614,2,Nahar Amrit Shakti,970,1.9
18615,2,Nahar Amrit Shakti,970,1.9
18616,2,Nahar Amrit Shakti,970,1.75
18617,2,Nahar Amrit Shakti,660,1.22
18618,2,Nahar Amrit Shakti,660,1.22
18619,2,Nahar Amrit Shakti,800,1.74
18620,5,Nahar Amrit Shakti,2310,5.1
18621,2,Nahar Amrit Shakti,985,1.8
18622,2,Nahar Jonquille and Jamaica,970,1.85
18623,2,Nahar Jonquille and Jamaica,975,1.85
18624,2,Nahar Jonquille and Jamaica,970,1.78
18625,2,Nahar Jonquille and Jamaica,970,1.78
18626,2,Nahar Jonquille and Jamaica,970,1.79
18627,2,Nahar Jonquille and Jamaica,1000,1.85
18628,2,Nahar Jonquille and Jamaica,1050,1.95
18629,2,Nahar Jonquille and Jamaica,1000,1.87
18630,2,Nahar Jonquille and Jamaica,1000,1.85
18631,2,Nahar Jonquille and Jamaica,970,1.85
18632,2,Nahar Jonquille and Jamaica,975,1.8
18633,2,Nahar Jonquille and Jamaica,985,1.75
18634,2,Nahar Jonquille and Jamaica,985,1.75
18635,2,Nahar Jonquille and Jamaica,985,1.75
18636,2,Nahar Jonquille and Jamaica,985,1.75
18637,2,Nahar Jonquille and Jamaica,985,1.75
18638,2,Nahar Laurel And Lilac,985,1.95
18639,2,Nahar Laurel And Lilac,970,1.75
18640,2,Nahar Laurel And Lilac,970,1.81
18641,2,Nahar Laurel And Lilac,970,1.81
18642,2,Nahar Laurel And Lilac,970,1.78
18643,2,Nahar Laurel And Lilac,968,1.82
18644,2,Nahar Laurel And Lilac,970,1.83
18645,2,Nahar Laurel And Lilac,998,1.95
18646,2,Nahar Laurel And Lilac,980,1.75
18647,3,Nahar Lilium Lantana,1545,2.97
18648,3,Nahar Lilium Lantana,1545,2.97
18649,3,Nahar Lilium Lantana,1545,2.9
18650,3,Nahar Lilium Lantana,1550,3.25
18651,3,Nahar Lilium Lantana,1550,3.2
18652,2,Nahar Lilium Lantana,1250,2.5
18653,3,Nahar Lilium Lantana,1550,3.2
18654,3,Nahar Lilium Lantana,1550,3.2
18655,3,Nahar Lilium Lantana,1545,3.25
18656,3,Nahar Lilium Lantana,1545,3.25
18657,3,Nahar Yarrow Yucca Vinca,1313,2.55
18658,3,Nahar Yarrow Yucca Vinca,1310,2.65
18659,3,Nahar Yarrow Yucca Vinca,1400,2.72
18660,2,Nahar Yarrow Yucca Vinca,1050,1.89
18661,3,Nahar Yarrow Yucca Vinca,1350,2.7
18662,2,Nahar Yarrow Yucca Vinca,1015,1.85
18663,3,Nahar Yarrow Yucca Vinca,1313,2.7
18664,3,Nahar Yarrow Yucca Vinca,1350,2.7
18665,3,Nahar Yarrow Yucca Vinca,1414,2.65
18666,3,Nahar Yarrow Yucca Vinca,4500,9.5
18667,3,Nahar Yarrow Yucca Vinca,1313,2.75
18668,2,Nahar Yarrow Yucca Vinca,1150,2.0
18669,3,Nahar Yarrow Yucca Vinca,1315,2.75
18670,3,Nahar Yarrow Yucca Vinca,1313,2.62
18671,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,670,70.12
18672,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,668,73.0
18673,2,Nakshatra Metro Majestic By Nakshatra Builders Thane,872,97.0
18674,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,644,64.0
18675,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,667,74.0
18676,2,Nakshatra Metro Majestic By Nakshatra Builders Thane,750,99.0
18677,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,520,71.0
18678,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,600,78.0
18679,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,750,72.0
18680,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,739,82.0
18681,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,739,78.0
18682,1,Nakshatra Metro Majestic By Nakshatra Builders Thane,739,71.0
18685,1,Nandkumar Janki Legacy,695,62.0
18688,1,Nandkumar Janki Legacy,695,62.0
18691,2,Nandkumar Janki Legacy,1080,97.2
18692,1,Nandkumar Janki Legacy,665,57.45
18693,1,Nandkumar Janki Legacy,695,60.25
18694,1,Nandkumar Janki Legacy,775,66.5
18695,1,Nandkumar Janki Legacy,720,64.28
18697,1,Nandkumar Janki Legacy,720,63.75
18700,1,Nandkumar Janki Legacy,720,64.3
18701,1,Nandkumar Janki Legacy,665,59.25
18704,1,Nandkumar Janki Legacy,775,70.15
18705,1,Nandkumar Janki Legacy,755,66.4
18706,1,Nandkumar Janki Legacy,755,66.4
18707,2,Nandkumar Janki Legacy,1010,93.31
18708,1,Nandkumar Janki Legacy,720,62.2
18709,1,Nandkumar Janki Legacy,755,66.96
18712,1,Nandkumar Janki Legacy,665,61.25
18713,1,Nandkumar Janki Legacy,695,59.0
18714,1,Nandkumar Janki Legacy,695,59.0
18715,1,Nandkumar Janki Legacy,695,61.5
18717,1,Nandkumar Janki Legacy,710,64.0
18720,1,Nandkumar Janki Legacy,710,64.5
18721,1,Nandkumar Janki Legacy,710,62.0
18722,1,Nandkumar Janki Legacy,710,62.0
18724,1,Nandkumar Janki Legacy,710,63.0
18725,1,Nandkumar Janki Legacy,732,57.45
18726,1,Nandkumar Janki Legacy,690,57.45
18728,2,Nandkumar Janki Legacy,1015,95.0
18730,1,Nandkumar Janki Legacy,690,60.0
18735,1,Nandkumar Janki Legacy,710,59.5
18737,1,Nandkumar Janki Legacy,738,59.69
18740,1,Nandkumar Janki Legacy,695,61.25
18742,1,Nandkumar Janki Legacy,738,59.63
18743,1,Nandkumar Janki Legacy,881,64.5
18744,1,Nandkumar Janki Legacy,720,62.2
18745,1,Nandkumar Janki Legacy,665,58.45
18746,1,Nandkumar Janki Legacy,665,58.2
18747,1,Nandkumar Janki Legacy,775,67.1
18748,1,Nandkumar Janki Legacy,665,63.56
18749,1,Nandkumar Janki Legacy,665,60.42
18750,1,Nandkumar Janki Legacy,665,63.58
18753,1,Nandkumar Janki Legacy,665,65.84
18755,2,Nandkumar Janki Legacy,990,92.64
18759,1,Nandkumar Janki Legacy,775,66.23
18760,1,Nandkumar Janki Legacy,720,63.24
18761,1,Nandkumar Janki Legacy,695,60.1
18762,1,Nandkumar Janki Legacy,665,57.51
18763,2,Nandkumar Janki Legacy,1000,89.99
18765,1,Nandkumar Janki Legacy,784,64.23
18766,1,Nandkumar Janki Legacy,750,58.75
18768,1,Nandkumar Janki Legacy,775,61.0
18769,1,Nandkumar Janki Legacy,720,59.0
18771,1,Nandkumar Janki Legacy,720,59.5
18773,1,Nandkumar Janki Legacy,645,70.0
18774,1,Nandkumar Janki Legacy,645,59.5
18775,1,Nandkumar Janki Legacy,650,59.0
18776,1,Nandkumar Janki Legacy,650,59.0
18777,1,Nandkumar Janki Legacy,645,70.0
18778,1,Nandkumar Janki Legacy,645,70.5
18779,1,Nandkumar Janki Legacy,645,71.0
18780,1,Nandkumar Janki Legacy,610,66.0
18781,1,Nandkumar Janki Legacy,625,66.52
18782,1,Nandkumar Janki Legacy,675,65.0
18783,1,Nandkumar Janki Legacy,675,65.0
18784,1,Nandkumar Janki Legacy,630,67.0
18785,1,Nandkumar Janki Legacy,695,57.0
18786,1,Nandkumar Janki Legacy,665,57.45
18789,1,Nandkumar Janki Legacy,665,64.0
18793,1,Nandkumar Janki Legacy,665,61.35
18794,1,Nandkumar Janki Legacy,665,61.35
18795,1,Nandkumar Janki Legacy,665,61.35
18796,1,Nandkumar Janki Legacy,665,61.35
18798,1,Nandkumar Janki Legacy,665,61.35
18799,1,Nandkumar Janki Legacy,665,61.35
18800,1,Nandkumar Janki Legacy,665,61.35
18801,1,Nandkumar Janki Legacy,665,61.35
18803,1,Nandkumar Janki Legacy,665,61.35
18804,1,Nandkumar Janki Legacy,665,61.35
18805,2,Nandkumar Janki Legacy,665,61.35
18806,1,Nandkumar Janki Legacy,665,61.35
18808,1,Nandkumar Janki Legacy,665,61.35
18809,1,Nandkumar Janki Legacy,665,61.35
18810,2,Nandkumar Janki Legacy,665,61.35
18811,1,Nandkumar Janki Legacy,665,61.35
18812,1,Nandkumar Janki Legacy,665,61.35
18813,1,Nandkumar Janki Legacy,665,61.35
18814,1,Nandkumar Janki Legacy,665,61.35
18815,1,Nandkumar Janki Legacy,665,61.35
18817,1,Nandkumar Janki Legacy,665,61.35
18818,2,Nandkumar Janki Legacy,1080,97.2
18819,1,Nandkumar Janki Legacy,775,66.69
18820,1,Nandkumar Janki Legacy,665,59.69
18822,1,Nandkumar Janki Legacy,665,65.99
18823,1,Nandkumar Janki Legacy,775,68.69
18824,1,Nandkumar Janki Legacy,665,57.0
18825,1,Nandkumar Janki Legacy,665,52.0
18826,1,Nandkumar Janki Legacy,775,66.96
18828,1,Nandkumar Janki Legacy,720,56.7
18830,1,Nandkumar Janki Legacy,695,60.04
18831,1,Nandkumar Janki Legacy,695,60.04
18832,1,Nandkumar Janki Legacy,695,60.04
18833,1,Nandkumar Janki Legacy,665,56.0
18834,1,Nandkumar Janki Legacy,695,60.04
18835,1,Nandkumar Janki Legacy,665,54.75
18836,1,Nandkumar Janki Legacy,710,58.0
18838,1,Nandkumar Janki Legacy,665,54.0
18839,1,Nandkumar Janki Legacy,665,53.0
18840,1,Nandkumar Janki Legacy,665,52.0
18841,1,Nandkumar Janki Legacy,665,55.0
18842,4,Nathani Heights,3454,12.5
18843,3,Nathani Heights,2416,8.0
18844,2,Nathani Heights,1235,2.8
18845,2,Nathani Heights,1250,3.35
18846,3,Nathani Heights,2000,5.0
18847,2,Nathani Heights,1250,3.35
18848,1,Nathani Heights,800,2.6
18849,1,Nathani Heights,800,2.6
18850,2,Nathani Heights,1250,3.0
18851,4,Nathani Heights,3676,8.25
18852,1,Navkar City Phase 1 And 2,625,32.0
18853,1,Navkar City Phase 1 And 2,615,33.0
18854,1,Navkar City Phase 1 And 2,540,33.5
18855,1,Navkar City Phase 1 And 2,600,31.36
18856,1,Navkar City Phase 1 And 2,560,33.0
18857,1,Navkar City Phase 1 And 2,560,33.0
18858,2,Navkar City Phase 1 And 2,650,40.0
18859,2,Navkar City Phase 1 And 2,650,40.0
18860,1,Navkar City Phase 1 And 2,560,31.0
18861,1,Navkar City Phase 1 And 2,560,31.0
18862,1,Navkar City Phase 1 And 2,596,34.8
18863,1,Navkar City Phase 1 And 2,596,34.8
18864,3,Navkar City Phase I Part 4,1255,69.9
18865,3,Navkar City Phase I Part 4,1285,69.11
18866,1,Navkar City Phase I Part 4,685,38.75
18867,1,Navkar City Phase I Part 4,720,37.78
18868,1,Navkar City Phase I Part 4,721,37.9
18869,1,Navkar City Phase I Part 4,692,39.26
18870,1,Navkar City Phase I Part 4,692,39.26
18871,1,Navkar City Phase I Part 4,686,39.25
18872,1,Navkar City Phase I Part 4,695,39.78
18873,1,Navkar City Phase I Part 4,696,39.95
18874,1,Navkar City Phase I Part 9,401,34.99
18875,1,Navkar City Phase I Part 9,301,38.25
18876,1,Navkar City Phase I Part 9,301,38.25
18877,1,Navkar City Phase I Part 9,301,38.25
18878,3,Navkar Empire,1250,70.0
18879,3,Navkar Empire,1250,70.0
18880,3,Navkar Empire,1011,68.0
18881,2,Navkar Empire,810,50.7
18882,2,Navkar Empire,810,49.5
18883,1,Navkar Empire,620,38.34
18884,1,Navkar Empire,620,38.0
18885,1,Navkar Empire,555,36.54
18886,2,Navkar Empire,681,48.99
18887,1,Navkar Empire,470,32.0
18888,3,Navkar Empire,1100,65.0
18889,2,Navkar Empire,800,49.99
18890,3,Navkar Navkar City,1365,82.8
18891,1,Navkar Navkar City,585,36.0
18892,2,Navkar Navkar City,795,47.51
18893,1,Navkar Navkar City,674,38.5
18895,2,Navkar Navkar City,825,51.35
18897,1,Navkar Navkar City,615,36.0
18898,1,Navkar Navkar City,590,30.05
18900,1,Navkar Navkar City,615,31.32
18903,1,Navkar Navkar City,590,30.0
18904,1,Navkar Navkar City,555,36.0
18905,2,Navkar Navkar City,800,50.0
18906,1,Navkar Navkar City,535,30.0
18907,1,Navkar Navkar City,630,32.5
18908,3,Navkar Navkar City,1000,64.0
18909,1,Navkar Navkar City,535,34.0
18910,1,Navkar Navkar City,600,32.5
18911,1,Navkar Navkar City,880,51.35
18912,1,Navkar Navkar City,620,32.99
18913,1,Navkar Navkar City,620,34.99
18914,1,Navkar Navkar City,630,33.0
18915,2,Navkar Navkar City,990,57.5
18916,1,Navkar Navkar Tower,500,30.0
18917,1,Navkar Navkar Tower,500,28.0
18918,1,Navkar Navkar Tower,610,32.0
18919,1,Navkar Navkar Tower,595,34.5
18920,1,Navkar Navkar Tower,575,29.5
18921,1,Navkar Navkar Tower,535,30.0
18922,1,Navkar Navkar Tower,535,32.0
18923,1,Navkar Navkar Tower,535,32.5
18924,1,Navkar Navkar Tower,535,30.0
18925,1,Navkar Tower Part 2,525,33.15
18926,1,Navkar Tower Part 2,534,33.14
18927,1,Navkar Tower Part 2,565,33.58
18928,1,Navkar Tower Part 2,535,32.95
18929,1,Navkar Tower Part 2,535,33.23
18930,1,Navkar Tower Part 2,515,29.0
18931,1,Navkar Tower Part 2,526,33.19
18932,2,Neelam Senroof,950,1.8
18933,2,Neelam Senroof,828,1.7
18934,3,Neelam Senroof,1350,2.76
18935,2,Neelam Senroof,1100,2.3
18937,2,Neelam Senroof,1166,1.9
18939,2,Neelam Senroof,980,1.95
18940,2,Neelam Senroof,980,1.95
18941,2,Neelam Senroof,980,2.12
18942,2,Neelam Senroof,800,1.54
18943,2,Neelam Senroofs Phase II,1065,1.75
18944,2,Neelam Senroofs Phase II,1028,1.79
18945,2,Neelam Senroofs Phase II,1028,1.79
18946,2,Neelam Senroofs Phase II,994,1.7
18948,2,Neelam Senroofs Phase II,1100,1.93
18949,2,Neelam Senroofs Phase II,900,1.84
18950,2,Neelam Senroofs Phase II,900,1.75
18951,2,Neelam Senroofs Phase II,864,1.65
18952,3,Neelam Senroofs Phase III,1086,2.31
18953,3,Neelam Senroofs Phase III,1086,2.31
18954,3,Neelam Senroofs Phase III,1086,2.31
18955,3,Neelam Senroofs Phase III,1086,2.31
18956,2,Neelam Senroofs Phase III,828,1.7
18957,2,Neelam Senroofs Phase III,828,1.7
18958,2,Neelam Senroofs Phase III,834,1.72
18959,2,Neelam Senroofs Phase III,834,1.72
18960,2,Neelam Senroofs Phase III,844,1.85
18961,2,Neelam Senroofs Phase III,844,1.85
18962,2,Neelam Senroofs Phase III,838,1.75
18963,2,Neelam Senroofs Phase III,838,1.75
18964,3,Neelam Senroofs Phase III,1086,2.31
18965,3,Neelam Senroofs Phase III,1086,2.31
18966,2,Neelam Senroofs Phase III,828,1.7
18967,2,Neelam Senroofs Phase III,828,1.7
18968,2,Neelam Senroofs Phase III,834,1.72
18969,2,Neelam Senroofs Phase III,834,1.72
18970,2,Neelam Senroofs Phase III,844,1.85
18971,2,Neelam Senroofs Phase III,844,1.85
18972,2,Neelam Senroofs Phase III,838,1.75
18973,2,Neelam Senroofs Phase III,838,1.75
18975,2,Neelam Senroofs Phase III,828,1.7
18976,2,Neelam Senroofs Phase III,834,1.72
18978,2,Neelam Senroofs Phase III,844,1.74
18979,2,Neelam Senroofs Phase III,838,1.73
18980,3,Neelam Senroofs Phase III,1086,2.31
18981,2,Neelam Senroofs Phase III,828,1.7
18982,2,Neelam Senroofs Phase III,834,1.72
18983,2,Neelam Senroofs Phase III,844,1.85
18984,2,Neelam Senroofs Phase III,838,1.75
18993,2,Neelam Solstice Phase I,1255,2.18
18994,2,Neelam Solstice Phase I,1155,2.1
18995,2,Neelam Solstice Phase I,1155,2.11
18996,2,Neelam Solstice Phase I,1155,2.12
18997,2,Neelam Solstice Phase I,1155,2.11
18998,2,Neelam Solstice Phase I,1155,2.1
18999,2,Neelam Solstice Phase I,1150,2.1
19000,2,Neelam Solstice Phase I,1050,2.1
19001,2,Neelam Solstice Phase I,1150,2.08
